1.000000000000000000e+00;1.000000000000000000e+00;9.969696998596191406e-01;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.893939256668090820e-01;8.848484754562377930e-01;8.909090757369995117e-01;8.878787755966186523e-01;8.848484754562377930e-01;8.893939256668090820e-01;8.909090757369995117e-01;8.833333253860473633e-01;8.787878751754760742e-01;8.696969747543334961e-01
