1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.575757575757575690e-01;7.560606060606060996e-01;7.393939393939393812e-01;7.469696969696969502e-01;7.651515151515151381e-01;7.636363636363636687e-01;7.318181818181818121e-01;7.378787878787879118e-01;7.575757575757575690e-01;7.909090909090908950e-01
