9.772727489471435547e-01;9.803030490875244141e-01;9.757575988769531250e-01;9.803030490875244141e-01;9.833333492279052734e-01;9.181818366050720215e-01;9.833333492279052734e-01;9.787878990173339844e-01;9.878787994384765625e-01;9.848484992980957031e-01
9.924242496490478516e-01;9.984848499298095703e-01;9.833333492279052734e-01;9.984848499298095703e-01;9.848484992980957031e-01;9.045454263687133789e-01;9.772727489471435547e-01;9.954545497894287109e-01;9.818181991577148438e-01;9.818181991577148438e-01
